Gene_Symbol,Raw_Detection_Rate_%,Raw_Mean_Expr_All,Raw_Mean_Expr_Detected,Raw_Aggregated_CPM,LooseQC_Detection_Rate_%,LooseQC_Mean_Expr_All,LooseQC_Mean_Expr_Detected,LooseQC_Aggregated_CPM,StrongQC_Detection_Rate_%,StrongQC_Mean_Expr_All,StrongQC_Mean_Expr_Detected,StrongQC_Aggregated_CPM,Cell_Type,Replicate
KDR,0.0,0.0001,2.442,0.1363,0.08,0.0005,0.585,0.0782,0.11,0.0004,0.3971,0.0742,Day 7 Neuron,Rep 1
KIDINS220,2.4,0.0642,2.6718,427.195,65.25,1.1472,1.7583,449.007,90.05,1.489,1.6536,452.6487,Day 7 Neuron,Rep 1
KIF1A,2.39,0.0633,2.644,367.9128,66.31,1.1812,1.7815,382.5683,86.78,1.3804,1.5906,377.3805,Day 7 Neuron,Rep 1
KIF21A,1.71,0.0358,2.0957,201.9109,54.05,0.6946,1.2851,210.2096,77.22,0.923,1.1953,211.7173,Day 7 Neuron,Rep 1
KIF5A,1.42,0.0283,1.9963,112.2041,45.36,0.458,1.0098,111.6599,65.02,0.5907,0.9085,111.6147,Day 7 Neuron,Rep 1
KLF13,1.19,0.0152,1.278,100.1111,46.66,0.4027,0.863,108.695,69.51,0.5755,0.828,110.3298,Day 7 Neuron,Rep 1
KLHL20,0.53,0.0047,0.8931,24.2248,21.55,0.1229,0.5704,25.9077,32.27,0.1751,0.5426,26.2105,Day 7 Neuron,Rep 1
KRAS,1.59,0.0283,1.7754,143.5679,53.62,0.551,1.0276,147.9139,78.28,0.7506,0.9589,149.2459,Day 7 Neuron,Rep 1
LITAF,0.17,0.0024,1.4146,8.4675,5.99,0.0357,0.5968,8.1464,8.89,0.049,0.5512,8.2115,Day 7 Neuron,Rep 1
LMX1A,0.0,0.0,0.4287,0.0146,0.02,0.0001,0.4287,0.0168,0.03,0.0001,0.4287,0.0171,Day 7 Neuron,Rep 1
LOX,0.0,0.0,1.1719,0.0535,0.05,0.0002,0.2788,0.0503,0.08,0.0002,0.2788,0.0514,Day 7 Neuron,Rep 1
LRP12,0.84,0.0088,1.048,46.8438,33.63,0.2251,0.6693,49.9616,50.16,0.3178,0.6335,50.5081,Day 7 Neuron,Rep 1
LRRK2,0.01,0.0001,0.6886,0.4477,0.51,0.0025,0.4798,0.4858,0.78,0.0037,0.4798,0.4968,Day 7 Neuron,Rep 1
LRSAM1,0.43,0.0049,1.1337,18.6334,16.28,0.0964,0.5921,18.543,23.97,0.1259,0.5254,18.4844,Day 7 Neuron,Rep 1
LZTR1,0.22,0.0026,1.1859,8.5502,8.15,0.0474,0.5807,8.2972,11.85,0.0578,0.4877,8.1487,Day 7 Neuron,Rep 1
MAB21L2,0.44,0.0064,1.4507,29.6946,15.77,0.126,0.799,30.2908,23.17,0.1702,0.7346,30.4933,Day 7 Neuron,Rep 1
MACF1,1.68,0.0323,1.9185,194.0468,58.36,0.7173,1.229,206.5692,83.94,0.9618,1.1457,207.9256,Day 7 Neuron,Rep 1
MAGEL2,0.16,0.0014,0.8748,6.1852,6.39,0.0335,0.5243,6.4043,9.49,0.0453,0.4774,6.4184,Day 7 Neuron,Rep 1
MAP1B,8.33,0.3578,4.2972,3826.9832,89.95,3.105,3.4521,4037.384,98.52,3.4667,3.5187,4079.0461,Day 7 Neuron,Rep 1
MAP2K1,0.51,0.006,1.1733,22.3269,19.12,0.1106,0.5784,22.0997,28.37,0.15,0.5288,22.1905,Day 7 Neuron,Rep 1
MAP2K2,1.42,0.0239,1.6855,124.0927,49.3,0.4808,0.9754,129.0806,71.98,0.6525,0.9065,130.1848,Day 7 Neuron,Rep 1
MAPK8IP3,0.52,0.0062,1.1961,23.3975,19.9,0.1229,0.6176,23.5793,29.21,0.1599,0.5475,23.4639,Day 7 Neuron,Rep 1
MATR3,0.27,0.0023,0.867,10.8812,10.99,0.0573,0.5218,11.4463,16.48,0.0823,0.4993,11.5806,Day 7 Neuron,Rep 1
MDM4,1.16,0.0177,1.5257,76.6455,42.34,0.3551,0.8387,78.9515,62.06,0.48,0.7735,79.2541,Day 7 Neuron,Rep 1
MECOM,0.02,0.0002,0.9449,0.6716,0.71,0.0036,0.5058,0.6924,1.05,0.005,0.4701,0.6967,Day 7 Neuron,Rep 1
MED12L,0.22,0.002,0.9134,8.8276,8.96,0.0482,0.5372,9.1794,13.33,0.0655,0.4916,9.2165,Day 7 Neuron,Rep 1
MED13,0.86,0.0098,1.1331,48.8487,33.5,0.2315,0.6911,51.2347,49.58,0.3176,0.6407,51.5417,Day 7 Neuron,Rep 1
MEFV,0.0,0.0,0.4854,0.0438,0.05,0.0003,0.4854,0.0503,0.08,0.0004,0.4854,0.0514,Day 7 Neuron,Rep 1
MESP1,0.2,0.0023,1.1629,7.8446,7.25,0.0401,0.5532,7.4708,10.63,0.0505,0.475,7.4063,Day 7 Neuron,Rep 1
MET,0.01,0.0001,0.8057,0.365,0.41,0.0021,0.5043,0.3853,0.62,0.0029,0.4704,0.3883,Day 7 Neuron,Rep 1
MFAP5,0.0,0.0,0.7508,0.1411,0.17,0.0011,0.6165,0.1563,0.25,0.0014,0.5473,0.1542,Day 7 Neuron,Rep 1
MFN2,0.59,0.0065,1.1157,26.4196,22.49,0.1334,0.5931,26.7843,33.3,0.1803,0.5414,26.8787,Day 7 Neuron,Rep 1
MIR96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Day 7 Neuron,Rep 1
MORC2,0.85,0.0103,1.2141,47.1455,32.64,0.2225,0.6816,49.0348,48.53,0.3103,0.6394,49.5202,Day 7 Neuron,Rep 1
MPL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Day 7 Neuron,Rep 1
MPZ,0.22,0.002,0.8842,9.2705,8.98,0.0475,0.5292,9.6763,13.41,0.0663,0.4947,9.759,Day 7 Neuron,Rep 1
MRAS,0.83,0.0101,1.2169,47.6467,31.25,0.22,0.704,49.0069,46.09,0.2977,0.6459,49.2861,Day 7 Neuron,Rep 1
MSX2,0.0,0.0,1.2344,0.0487,0.05,0.0003,0.5428,0.0447,0.07,0.0004,0.5428,0.0457,Day 7 Neuron,Rep 1
MTAP,0.48,0.005,1.0305,21.8598,18.82,0.1083,0.5751,22.4794,28.02,0.1493,0.5331,22.6473,Day 7 Neuron,Rep 1
MTOR,0.52,0.0053,1.0275,23.3489,20.58,0.1201,0.5835,24.255,30.61,0.1665,0.5439,24.4118,Day 7 Neuron,Rep 1
MUC1,0.06,0.0008,1.324,2.1169,2.06,0.0116,0.5651,1.9542,3.0,0.0145,0.4819,1.9244,Day 7 Neuron,Rep 1
MYH10,1.64,0.0296,1.8024,149.9088,56.18,0.6045,1.0759,155.5076,81.39,0.8118,0.9973,156.4581,Day 7 Neuron,Rep 1
MYH11,0.01,0.0,0.74,0.1995,0.23,0.001,0.4437,0.2122,0.35,0.0016,0.4437,0.217,Day 7 Neuron,Rep 1
MYH14,0.0,0.0001,2.4645,0.1606,0.1,0.0006,0.5998,0.0949,0.15,0.0007,0.4779,0.0914,Day 7 Neuron,Rep 1
MYH2,0.0,0.0,0.6706,0.0341,0.04,0.0002,0.6706,0.0391,0.06,0.0004,0.6706,0.04,Day 7 Neuron,Rep 1
MYH6,0.0,0.0,0.4023,0.0195,0.02,0.0001,0.4023,0.0223,0.04,0.0001,0.4023,0.0228,Day 7 Neuron,Rep 1
MYH7,0.0,0.0,0.6804,0.1265,0.14,0.0006,0.44,0.134,0.21,0.0009,0.44,0.137,Day 7 Neuron,Rep 1
MYH9,0.36,0.0043,1.1745,15.5773,13.79,0.0766,0.5553,15.5223,20.51,0.1052,0.513,15.6007,Day 7 Neuron,Rep 1
MYL2,0.0,0.0,0.4507,0.0049,0.01,0.0,0.4507,0.0056,0.01,0.0,0.4507,0.0057,Day 7 Neuron,Rep 1
MYL3,0.0,0.0,0.8623,0.1265,0.15,0.0009,0.6416,0.134,0.2,0.0009,0.4489,0.1256,Day 7 Neuron,Rep 1
MYLK,0.09,0.0008,0.9296,3.6692,3.49,0.0194,0.5551,3.8527,5.21,0.0275,0.5284,3.8888,Day 7 Neuron,Rep 1
MYLK3,0.01,0.0001,0.7432,0.5061,0.58,0.0029,0.5022,0.5528,0.87,0.0039,0.4538,0.5539,Day 7 Neuron,Rep 1
MYO6,1.14,0.0153,1.3438,71.8569,42.62,0.3444,0.8079,74.3841,62.49,0.463,0.741,74.623,Day 7 Neuron,Rep 1
MYO7A,0.0,0.0,0.963,0.1752,0.19,0.0009,0.4615,0.1731,0.29,0.0013,0.4615,0.177,Day 7 Neuron,Rep 1
MYOC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Day 7 Neuron,Rep 1
NACC1,0.36,0.0038,1.0652,14.8911,13.81,0.0742,0.5374,15.0086,20.58,0.1029,0.5001,15.1153,Day 7 Neuron,Rep 1
NAF1,0.27,0.0025,0.896,11.217,11.0,0.056,0.5085,11.692,16.54,0.0806,0.4869,11.8604,Day 7 Neuron,Rep 1
NARS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Day 7 Neuron,Rep 1
NEB,0.02,0.0001,0.6587,0.6862,0.77,0.0039,0.5073,0.7538,1.17,0.006,0.5073,0.7709,Day 7 Neuron,Rep 1
NEDD4L,1.08,0.0143,1.3222,72.4117,40.5,0.3174,0.7837,75.713,59.92,0.4398,0.734,76.4332,Day 7 Neuron,Rep 1
NEFH,0.29,0.003,1.018,14.1028,11.58,0.0695,0.6004,14.8523,17.27,0.0978,0.5666,14.984,Day 7 Neuron,Rep 1
NEFL,7.71,0.3097,4.0179,2646.4827,90.91,2.9396,3.2333,2712.5405,98.7,3.1709,3.2127,2723.7156,Day 7 Neuron,Rep 1
NEK1,0.8,0.009,1.1317,41.3934,30.81,0.2084,0.6763,42.9487,45.31,0.2771,0.6117,42.9876,Day 7 Neuron,Rep 1
NEK8,0.18,0.0018,0.9906,6.9833,7.07,0.0375,0.5302,7.052,10.47,0.05,0.4777,7.0523,Day 7 Neuron,Rep 1
NEXN,0.08,0.0008,0.9968,3.4308,3.08,0.0186,0.6047,3.5791,4.58,0.0259,0.5659,3.6089,Day 7 Neuron,Rep 1
NFKB1,0.12,0.001,0.8312,4.4381,4.71,0.0231,0.4901,4.6567,7.06,0.033,0.4677,4.711,Day 7 Neuron,Rep 1
NFKB2,0.04,0.0004,1.0001,1.3091,1.39,0.0075,0.5431,1.3233,2.05,0.0101,0.4932,1.3191,Day 7 Neuron,Rep 1
NFKBIA,0.53,0.0057,1.0701,24.4292,20.55,0.1242,0.6045,25.0925,30.55,0.171,0.5597,25.2569,Day 7 Neuron,Rep 1
NKX2-1,0.0,0.0,0.6145,0.0049,0.01,0.0,0.6145,0.0056,0.01,0.0001,0.6145,0.0057,Day 7 Neuron,Rep 1
NOD2,0.0,0.0,0.3656,0.0146,0.02,0.0001,0.3656,0.0168,0.03,0.0001,0.3656,0.0171,Day 7 Neuron,Rep 1
NOTCH2,0.02,0.0002,1.2022,0.7738,0.77,0.0038,0.4916,0.7482,1.15,0.0054,0.4735,0.7538,Day 7 Neuron,Rep 1
NOVA2,1.1,0.0143,1.2997,84.7285,42.66,0.3504,0.8213,90.9561,63.48,0.4982,0.7848,92.2223,Day 7 Neuron,Rep 1
NPRL2,0.6,0.0072,1.2122,26.8527,22.19,0.1363,0.6146,26.5721,32.66,0.1795,0.5497,26.5417,Day 7 Neuron,Rep 1
NR2F2,0.04,0.0003,0.7773,1.5767,1.67,0.0077,0.4618,1.6751,2.53,0.0115,0.4544,1.7074,Day 7 Neuron,Rep 1
NRAS,0.75,0.0089,1.1796,37.2375,28.27,0.1765,0.6244,37.555,41.94,0.2412,0.5751,37.7912,Day 7 Neuron,Rep 1
NRL,0.17,0.0017,1.009,6.4626,6.51,0.0343,0.5269,6.4378,9.61,0.0446,0.4644,6.4184,Day 7 Neuron,Rep 1
OPA1,1.31,0.0187,1.428,96.5489,48.19,0.4125,0.8558,100.772,71.07,0.5705,0.8027,101.7357,Day 7 Neuron,Rep 1
OPA3,0.62,0.0062,1.0124,29.5389,24.56,0.148,0.6027,30.9831,36.62,0.2074,0.5664,31.2699,Day 7 Neuron,Rep 1
OPTN,1.27,0.0209,1.6495,95.4735,43.28,0.3968,0.9167,96.6792,62.74,0.5219,0.8318,96.9562,Day 7 Neuron,Rep 1
ORAI1,0.09,0.0011,1.1264,3.5184,3.48,0.0168,0.4814,3.3836,5.19,0.0228,0.439,3.4034,Day 7 Neuron,Rep 1
OSBPL2,0.61,0.0068,1.1132,28.006,23.23,0.1438,0.619,28.2975,34.28,0.1916,0.559,28.312,Day 7 Neuron,Rep 1
P2RX2,0.0,0.0,0.3691,0.0292,0.04,0.0001,0.3691,0.0335,0.06,0.0002,0.3691,0.0343,Day 7 Neuron,Rep 1
P2RY12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Day 7 Neuron,Rep 1
PACS1,0.43,0.0038,0.903,19.2952,17.25,0.0981,0.569,20.3967,25.67,0.1359,0.5296,20.5344,Day 7 Neuron,Rep 1
PACS2,0.7,0.0093,1.3241,35.617,25.6,0.1719,0.6714,35.2825,37.5,0.2245,0.5987,35.2272,Day 7 Neuron,Rep 1
PARN,0.43,0.0042,0.9711,18.8475,17.18,0.0997,0.5806,19.6988,25.65,0.1398,0.5452,19.8835,Day 7 Neuron,Rep 1
PCGF2,0.7,0.0082,1.1714,34.9503,26.47,0.1659,0.6265,35.7124,39.19,0.2251,0.5744,35.8782,Day 7 Neuron,Rep 1
PCSK9,0.0,0.0001,3.9835,0.1265,0.02,0.0001,0.2785,0.0168,0.02,0.0,0.2174,0.0114,Day 7 Neuron,Rep 1
PDGFRA,0.02,0.0002,0.9963,0.9003,0.84,0.0042,0.4966,0.9269,1.28,0.0063,0.4966,0.9479,Day 7 Neuron,Rep 1
PDX1,0.0,0.0,0.5226,0.0097,0.01,0.0001,0.5226,0.0112,0.02,0.0001,0.5226,0.0114,Day 7 Neuron,Rep 1
PFN1,3.99,0.1375,3.4441,663.7205,71.33,1.4872,2.085,651.9972,93.45,1.8314,1.9599,655.475,Day 7 Neuron,Rep 1
PIEZO1,0.03,0.0003,1.0043,1.0414,1.09,0.0056,0.5124,1.0385,1.59,0.0072,0.4519,1.0222,Day 7 Neuron,Rep 1
PIK3CA,0.52,0.005,0.9488,24.9402,21.0,0.1223,0.5823,26.265,31.33,0.1713,0.5466,26.5189,Day 7 Neuron,Rep 1
PIK3CD,0.05,0.0005,0.9881,2.0098,2.08,0.0108,0.5173,2.0045,3.07,0.0138,0.4496,1.9929,Day 7 Neuron,Rep 1
PIK3R1,0.92,0.0109,1.1841,61.8809,36.24,0.2756,0.7604,66.1428,53.78,0.3859,0.7176,66.8512,Day 7 Neuron,Rep 1
PIK3R2,0.11,0.0009,0.8197,4.1754,4.56,0.0222,0.4874,4.3775,6.81,0.0311,0.4568,4.4141,Day 7 Neuron,Rep 1
PLAU,0.02,0.0003,1.4401,0.8516,0.74,0.004,0.5472,0.7649,1.09,0.0053,0.4899,0.7652,Day 7 Neuron,Rep 1
PLCB4,0.71,0.0074,1.0407,40.1282,28.41,0.1874,0.6594,42.7812,42.36,0.2639,0.6229,43.2731,Day 7 Neuron,Rep 1
PLIN1,0.0,0.0,0.9666,0.0292,0.04,0.0004,0.9666,0.0335,0.05,0.0003,0.5596,0.0286,Day 7 Neuron,Rep 1
PLN,0.0,0.0,1.3137,0.0681,0.07,0.0004,0.6112,0.067,0.1,0.0005,0.4452,0.0628,Day 7 Neuron,Rep 1
PMP2,0.0,0.0,3.5045,0.0097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Day 7 Neuron,Rep 1
POFUT1,0.09,0.0008,0.886,3.5038,3.77,0.018,0.4762,3.5846,5.66,0.0254,0.4492,3.6261,Day 7 Neuron,Rep 1
POLD1,0.08,0.0008,0.989,3.0123,3.18,0.0154,0.4836,3.043,4.76,0.0216,0.4546,3.0665,Day 7 Neuron,Rep 1
POLE,0.1,0.0011,1.0471,3.9369,4.09,0.0227,0.5562,3.9587,5.93,0.0278,0.4687,3.8716,Day 7 Neuron,Rep 1
POLR1B,0.26,0.0024,0.9221,10.9396,10.41,0.0577,0.5546,11.396,15.56,0.0812,0.5223,11.5064,Day 7 Neuron,Rep 1
POLR3B,0.4,0.0037,0.9217,17.3292,16.2,0.0894,0.5517,18.0684,24.24,0.1265,0.5216,18.256,Day 7 Neuron,Rep 1
POU3F3,0.03,0.0002,0.6865,1.1533,1.27,0.0064,0.5033,1.2451,1.89,0.0087,0.4599,1.2506,Day 7 Neuron,Rep 1
PPARG,0.0,0.0,0.6682,0.073,0.07,0.0003,0.3934,0.0782,0.11,0.0004,0.3934,0.0799,Day 7 Neuron,Rep 1
PPM1D,0.39,0.0036,0.9375,17.699,15.67,0.0904,0.577,18.6882,23.44,0.1283,0.5474,18.9013,Day 7 Neuron,Rep 1
PPOX,0.51,0.0059,1.1615,22.2101,19.09,0.1094,0.573,21.9322,28.35,0.1489,0.5251,22.042,Day 7 Neuron,Rep 1
PPP1CB,2.24,0.0554,2.471,240.0292,60.95,0.8165,1.3397,237.1726,85.26,1.0367,1.2159,237.5166,Day 7 Neuron,Rep 1
PPP1R12A,1.25,0.0178,1.424,87.77,45.98,0.3848,0.837,91.2018,67.87,0.5327,0.7848,92.0053,Day 7 Neuron,Rep 1
PPP2CA,1.9,0.0388,2.0444,184.9954,59.14,0.694,1.1736,187.7135,84.55,0.9087,1.0748,188.5332,Day 7 Neuron,Rep 1
PPP2R1A,2.15,0.0498,2.3117,236.3503,61.86,0.8203,1.326,238.2558,87.6,1.0706,1.2222,239.5153,Day 7 Neuron,Rep 1
PPP2R5D,0.41,0.0041,1.0096,17.1686,15.9,0.0867,0.5452,17.51,23.67,0.1189,0.5025,17.6222,Day 7 Neuron,Rep 1
PRDM16,0.0,0.0,0.885,0.0779,0.09,0.0004,0.5235,0.0782,0.13,0.0007,0.5235,0.0799,Day 7 Neuron,Rep 1
PRKAG2,0.58,0.0067,1.1556,28.1909,22.36,0.1525,0.6818,28.8781,32.61,0.1961,0.6014,28.6203,Day 7 Neuron,Rep 1
PRKG1,0.09,0.0008,0.911,4.005,3.69,0.0201,0.5444,4.2156,5.54,0.0287,0.5185,4.2713,Day 7 Neuron,Rep 1
PROC,0.0,0.0001,1.5315,0.1703,0.16,0.0009,0.5739,0.1619,0.23,0.0011,0.4772,0.1599,Day 7 Neuron,Rep 1
PROK2,0.0,0.0,1.4253,0.0389,0.04,0.0001,0.4026,0.0335,0.06,0.0002,0.4026,0.0343,Day 7 Neuron,Rep 1
PROKR2,0.0,0.0,0.1933,0.0049,0.01,0.0,0.1933,0.0056,0.01,0.0,0.1933,0.0057,Day 7 Neuron,Rep 1
PROM1,0.02,0.0004,1.8581,0.73,0.6,0.0033,0.5515,0.5863,0.88,0.0042,0.4795,0.5825,Day 7 Neuron,Rep 1
PROS1,0.23,0.0022,0.9663,9.251,9.04,0.0507,0.5605,9.5032,13.34,0.0662,0.4966,9.4792,Day 7 Neuron,Rep 1
PRPF3,0.6,0.0081,1.3459,44.9751,22.92,0.1912,0.8344,47.946,33.91,0.2678,0.7895,48.4867,Day 7 Neuron,Rep 1
PRPF31,1.04,0.0159,1.5299,58.7858,35.92,0.269,0.7487,57.4492,52.61,0.3566,0.6777,57.5204,Day 7 Neuron,Rep 1
PRPF4,0.8,0.011,1.3698,57.759,30.22,0.2456,0.8129,60.9333,44.74,0.3427,0.766,61.5976,Day 7 Neuron,Rep 1
PRPF8,1.21,0.0164,1.3552,90.9964,46.36,0.3948,0.8515,96.9807,68.55,0.5511,0.804,97.9898,Day 7 Neuron,Rep 1
PRPH2,0.01,0.0,0.6314,0.2385,0.29,0.0014,0.5015,0.2624,0.43,0.0019,0.4463,0.2627,Day 7 Neuron,Rep 1
PRSS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Day 7 Neuron,Rep 1
PSMD12,1.99,0.0434,2.1821,219.5369,59.92,0.7625,1.2726,223.6883,85.17,0.997,1.1706,224.8625,Day 7 Neuron,Rep 1
RAB7A,1.75,0.0362,2.0658,197.3219,56.18,0.6838,1.2171,205.257,81.44,0.932,1.1444,207.4288,Day 7 Neuron,Rep 1
RAC1,3.26,0.0986,3.0279,468.2186,69.24,1.273,1.8385,460.3082,91.86,1.5533,1.6909,460.9858,Day 7 Neuron,Rep 1
RAC2,0.0,0.0,1.2109,0.1363,0.13,0.0007,0.5553,0.1228,0.19,0.0009,0.4491,0.1199,Day 7 Neuron,Rep 1
RAF1,1.09,0.0138,1.2689,69.2242,41.55,0.3181,0.7657,72.6029,61.51,0.4415,0.7178,73.2411,Day 7 Neuron,Rep 1
RALA,1.36,0.0218,1.5976,100.9238,47.3,0.4128,0.8727,102.81,69.52,0.5644,0.8119,103.7287,Day 7 Neuron,Rep 1
RANBP2,1.11,0.0146,1.3196,69.1123,41.79,0.321,0.768,71.8213,61.67,0.4397,0.713,72.3103,Day 7 Neuron,Rep 1
RARB,0.02,0.0002,0.8745,0.7105,0.79,0.004,0.5001,0.737,1.18,0.0055,0.4649,0.7423,Day 7 Neuron,Rep 1
RBFOX2,2.24,0.0585,2.6048,383.3051,62.74,1.0505,1.6744,403.4229,88.0,1.3937,1.5837,407.6625,Day 7 Neuron,Rep 1
RBM20,0.12,0.0009,0.7723,4.8323,5.06,0.0258,0.509,5.1983,7.59,0.0366,0.4819,5.2592,Day 7 Neuron,Rep 1
RDH12,0.01,0.0001,1.1027,0.3406,0.35,0.0016,0.4497,0.3294,0.53,0.0022,0.4084,0.3312,Day 7 Neuron,Rep 1
RELA,0.3,0.003,1.0145,12.3509,11.63,0.064,0.5503,12.5742,17.25,0.0863,0.5001,12.6085,Day 7 Neuron,Rep 1
REN,0.0,0.0,0.3379,0.0049,0.01,0.0,0.3379,0.0056,0.01,0.0,0.3379,0.0057,Day 7 Neuron,Rep 1
RERE,2.02,0.0448,2.2218,244.0927,63.51,0.9109,1.4342,254.4202,88.07,1.1411,1.2957,252.7976,Day 7 Neuron,Rep 1
RFX3,0.68,0.0067,0.9802,35.8993,27.56,0.1747,0.6337,38.3143,41.16,0.2472,0.6005,38.7505,Day 7 Neuron,Rep 1
RFX6,0.0,0.0,1.892,0.0195,0.02,0.0002,0.9421,0.0168,0.03,0.0003,0.9421,0.0171,Day 7 Neuron,Rep 1
RFX7,0.5,0.0046,0.9117,23.2418,20.22,0.1146,0.5671,24.5732,30.17,0.1609,0.5333,24.8058,Day 7 Neuron,Rep 1
RHBDF2,0.05,0.0004,0.8675,1.932,2.08,0.0112,0.5384,2.0101,3.11,0.016,0.5126,2.0329,Day 7 Neuron,Rep 1
RHO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Day 7 Neuron,Rep 1
RHOBTB2,0.5,0.0048,0.9759,22.6189,19.56,0.1138,0.5816,23.4509,29.12,0.1574,0.5406,23.6295,Day 7 Neuron,Rep 1
RIT1,0.58,0.0072,1.2376,27.1787,21.7,0.1357,0.6253,27.0802,32.09,0.1828,0.5695,27.147,Day 7 Neuron,Rep 1
RNF43,0.01,0.0001,0.9236,0.4769,0.51,0.0027,0.5261,0.4969,0.78,0.0041,0.5261,0.5082,Day 7 Neuron,Rep 1
RP1,0.0,0.0,0.8008,0.0535,0.06,0.0005,0.8008,0.0614,0.08,0.0005,0.5739,0.0571,Day 7 Neuron,Rep 1
RPE65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Day 7 Neuron,Rep 1
RPL5,5.89,0.2163,3.6719,1106.6144,83.46,2.1379,2.5616,1069.4125,96.24,2.3011,2.3911,1062.3209,Day 7 Neuron,Rep 1
RPS10,3.28,0.096,2.924,413.1653,70.86,1.2532,1.7685,397.7947,91.11,1.4267,1.5659,393.8035,Day 7 Neuron,Rep 1
RRAS2,0.59,0.0073,1.226,26.8137,21.98,0.1307,0.5947,26.4437,32.44,0.1732,0.5338,26.4561,Day 7 Neuron,Rep 1
RYR1,0.02,0.0002,0.9451,0.9343,0.98,0.006,0.6097,0.9827,1.41,0.0075,0.5273,0.9593,Day 7 Neuron,Rep 1
RYR2,0.47,0.0045,0.9561,22.979,19.36,0.1203,0.6216,24.6011,28.67,0.1642,0.5728,24.6973,Day 7 Neuron,Rep 1
SAMD9,0.02,0.0002,1.1031,0.8711,0.78,0.0051,0.6525,0.8543,1.13,0.0061,0.5403,0.8337,Day 7 Neuron,Rep 1
SAMD9L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Day 7 Neuron,Rep 1
SATB1,0.81,0.0094,1.1635,47.7732,31.42,0.218,0.6939,50.2855,46.72,0.3054,0.6537,50.8165,Day 7 Neuron,Rep 1
SCAF4,0.58,0.0053,0.9063,28.1569,24.1,0.1444,0.5992,30.3913,36.05,0.2048,0.5682,30.7446,Day 7 Neuron,Rep 1
SCN11A,0.03,0.0003,0.9169,1.2263,1.35,0.0074,0.5455,1.2563,2.01,0.0102,0.5047,1.262,Day 7 Neuron,Rep 1
SCN1B,0.1,0.0009,0.91,3.7422,3.96,0.0201,0.508,3.9085,5.88,0.027,0.4585,3.9116,Day 7 Neuron,Rep 1
SCN3A,1.0,0.0145,1.4415,65.6864,36.36,0.3086,0.8486,67.2483,53.03,0.4101,0.7735,67.3365,Day 7 Neuron,Rep 1
SCN8A,0.46,0.0042,0.9278,20.395,18.58,0.1064,0.5725,21.6642,27.65,0.1472,0.5324,21.8136,Day 7 Neuron,Rep 1
SCNN1G,0.0,0.0,0.5225,0.0292,0.04,0.0002,0.5225,0.0335,0.06,0.0003,0.5225,0.0343,Day 7 Neuron,Rep 1
SDHA,1.21,0.0176,1.4564,73.6283,43.09,0.3431,0.7964,74.1049,63.06,0.4574,0.7254,74.2861,Day 7 Neuron,Rep 1
SEC61A1,1.03,0.0145,1.4102,68.6451,37.77,0.3007,0.796,71.0228,55.68,0.4112,0.7385,71.5679,Day 7 Neuron,Rep 1
SEC63,1.71,0.0326,1.9068,183.0391,57.48,0.6717,1.1686,191.8453,83.43,0.9153,1.0971,193.6782,Day 7 Neuron,Rep 1
SEMA6B,0.58,0.0062,1.0711,28.0839,22.67,0.1399,0.6173,29.068,33.57,0.1899,0.5656,29.1742,Day 7 Neuron,Rep 1
SEPTIN9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Day 7 Neuron,Rep 1
SERPINC1,0.0,0.0,1.1788,0.0925,0.09,0.0005,0.5767,0.0838,0.14,0.0008,0.5767,0.0857,Day 7 Neuron,Rep 1
SERPIND1,0.01,0.0001,0.7891,0.3309,0.37,0.0016,0.442,0.3462,0.56,0.0025,0.442,0.354,Day 7 Neuron,Rep 1
SERPING1,1.04,0.0146,1.4069,64.4114,37.71,0.2957,0.7842,65.8078,55.29,0.396,0.7162,66.0403,Day 7 Neuron,Rep 1
SERPINI1,1.02,0.0163,1.5936,57.6471,33.75,0.2702,0.8007,54.8305,48.73,0.3413,0.7004,54.4768,Day 7 Neuron,Rep 1
SETX,1.05,0.0127,1.2099,67.2387,40.98,0.3111,0.7591,71.3801,60.62,0.4307,0.7105,71.9619,Day 7 Neuron,Rep 1
SFTPA1,0.0,0.0,1.4435,0.0341,0.03,0.0001,0.4262,0.0279,0.05,0.0002,0.4262,0.0286,Day 7 Neuron,Rep 1
