Dataset,Sample_ID,Cell_Type,Replicate,QC_Min_Genes,Cells_Passing_QC,Median_Genes_Per_Cell,Gene_Symbol,Detection_Rate_%,Mean_Log1pCPM_percell_All,Mean_Log1pCPM_percell_Only_Detected,Aggregated_CPM,Gene_Found
GSM7903846,GSM7903846,iPSC-liver/hepatocyte,Dataset 3,500,3235,5014.0,PSMD12,68.53,2.9637999534606934,4.32480001449585,63.94169998168945,True
GSM7903846,GSM7903846,iPSC-liver/hepatocyte,Dataset 3,500,3235,5014.0,RAB7A,85.69,4.285099983215332,5.000800132751465,146.40989685058594,True
GSM7903846,GSM7903846,iPSC-liver/hepatocyte,Dataset 3,500,3235,5014.0,RAC1,90.88,5.487299919128418,6.037899971008301,505.968505859375,True
GSM7903846,GSM7903846,iPSC-liver/hepatocyte,Dataset 3,500,3235,5014.0,RAC2,2.63,0.09790000319480896,3.725600004196167,1.354699969291687,True
GSM7903846,GSM7903846,iPSC-liver/hepatocyte,Dataset 3,500,3235,5014.0,RAF1,47.94,1.8646999597549438,3.889400005340576,25.806699752807617,True
GSM7903846,GSM7903846,iPSC-liver/hepatocyte,Dataset 3,500,3235,5014.0,RALA,83.0,4.304100036621094,5.185800075531006,207.0574951171875,True
GSM7903846,GSM7903846,iPSC-liver/hepatocyte,Dataset 3,500,3235,5014.0,RANBP2,54.81,2.2392001152038574,4.085599899291992,38.37860107421875,True
GSM7903846,GSM7903846,iPSC-liver/hepatocyte,Dataset 3,500,3235,5014.0,RARB,39.54,1.5805000066757202,3.9976000785827637,22.98040008544922,True
GSM7903846,GSM7903846,iPSC-liver/hepatocyte,Dataset 3,500,3235,5014.0,RBFOX2,77.87,3.5566000938415527,4.567500114440918,81.7177963256836,True
GSM7903846,GSM7903846,iPSC-liver/hepatocyte,Dataset 3,500,3235,5014.0,RBM20,1.14,0.039500001817941666,3.454400062561035,0.36059999465942383,True
GSM7903846,GSM7903846,iPSC-liver/hepatocyte,Dataset 3,500,3235,5014.0,RDH12,12.4,0.44839999079704285,3.6171000003814697,5.710999965667725,True
GSM7903846,GSM7903846,iPSC-liver/hepatocyte,Dataset 3,500,3235,5014.0,RELA,46.68,1.777999997138977,3.8090999126434326,27.56089973449707,True
GSM7903846,GSM7903846,iPSC-liver/hepatocyte,Dataset 3,500,3235,5014.0,REN,8.59,0.31459999084472656,3.6605000495910645,7.163099765777588,True
GSM7903846,GSM7903846,iPSC-liver/hepatocyte,Dataset 3,500,3235,5014.0,RERE,81.82,4.000699996948242,4.889400005340576,119.04399871826172,True
GSM7903846,GSM7903846,iPSC-liver/hepatocyte,Dataset 3,500,3235,5014.0,RFX3,45.35,1.885699987411499,4.158299922943115,29.72439956665039,True
GSM7903846,GSM7903846,iPSC-liver/hepatocyte,Dataset 3,500,3235,5014.0,RFX6,4.82,0.17630000412464142,3.656899929046631,2.260999917984009,True
GSM7903846,GSM7903846,iPSC-liver/hepatocyte,Dataset 3,500,3235,5014.0,RFX7,45.38,1.8910000324249268,4.167099952697754,32.95029830932617,True
GSM7903846,GSM7903846,iPSC-liver/hepatocyte,Dataset 3,500,3235,5014.0,RHBDF2,12.58,0.4311999976634979,3.427299976348877,4.931300163269043,True
GSM7903846,GSM7903846,iPSC-liver/hepatocyte,Dataset 3,500,3235,5014.0,RHO,0.03,0.000699999975040555,2.286099910736084,0.009700000286102295,True
GSM7903846,GSM7903846,iPSC-liver/hepatocyte,Dataset 3,500,3235,5014.0,RHOBTB2,16.32,0.5735999941825867,3.5144999027252197,8.050000190734863,True
GSM7903846,GSM7903846,iPSC-liver/hepatocyte,Dataset 3,500,3235,5014.0,RIT1,52.33,2.0901999473571777,3.9939000606536865,35.250301361083984,True
GSM7903846,GSM7903846,iPSC-liver/hepatocyte,Dataset 3,500,3235,5014.0,RNF43,57.56,2.6089999675750732,4.532899856567383,81.57170104980469,True
GSM7903846,GSM7903846,iPSC-liver/hepatocyte,Dataset 3,500,3235,5014.0,RP1,0.09,0.0034000000450760126,3.676800012588501,0.029200000688433647,True
GSM7903846,GSM7903846,iPSC-liver/hepatocyte,Dataset 3,500,3235,5014.0,RPE65,0.12,0.0035000001080334187,2.7950000762939453,0.039000000804662704,True
GSM7903846,GSM7903846,iPSC-liver/hepatocyte,Dataset 3,500,3235,5014.0,RPL5,94.93,7.2972002029418945,7.6869001388549805,3386.5888671875,True
GSM7903846,GSM7903846,iPSC-liver/hepatocyte,Dataset 3,500,3235,5014.0,RPS10,89.83,6.03980016708374,6.723499774932861,1093.6937255859375,True
GSM7903846,GSM7903846,iPSC-liver/hepatocyte,Dataset 3,500,3235,5014.0,RRAS2,63.74,2.703000068664551,4.240699768066406,51.11629867553711,True
GSM7903846,GSM7903846,iPSC-liver/hepatocyte,Dataset 3,500,3235,5014.0,RYR1,1.11,0.03620000183582306,3.2518999576568604,0.3508000075817108,True
GSM7903846,GSM7903846,iPSC-liver/hepatocyte,Dataset 3,500,3235,5014.0,RYR2,2.23,0.0803999975323677,3.611299991607666,0.7407000064849854,True
GSM7903846,GSM7903846,iPSC-liver/hepatocyte,Dataset 3,500,3235,5014.0,SAMD9,2.81,0.10339999943971634,3.6763999462127686,1.1792000532150269,True
GSM7903846,GSM7903846,iPSC-liver/hepatocyte,Dataset 3,500,3235,5014.0,SAMD9L,0.31,0.01080000028014183,3.506999969482422,0.1266999989748001,True
GSM7903846,GSM7903846,iPSC-liver/hepatocyte,Dataset 3,500,3235,5014.0,SATB1,11.93,0.40149998664855957,3.3647000789642334,4.716899871826172,True
GSM7903846,GSM7903846,iPSC-liver/hepatocyte,Dataset 3,500,3235,5014.0,SCAF4,39.32,1.5211999416351318,3.8687000274658203,20.26129913330078,True
GSM7903846,GSM7903846,iPSC-liver/hepatocyte,Dataset 3,500,3235,5014.0,SCN11A,3.59,0.13410000503063202,3.7397000789642334,1.354699969291687,True
GSM7903846,GSM7903846,iPSC-liver/hepatocyte,Dataset 3,500,3235,5014.0,SCN1B,9.83,0.34200000762939453,3.4790000915527344,4.005499839782715,True
GSM7903846,GSM7903846,iPSC-liver/hepatocyte,Dataset 3,500,3235,5014.0,SCN3A,0.53,0.019099999219179153,3.6405999660491943,0.1754000037908554,True
GSM7903846,GSM7903846,iPSC-liver/hepatocyte,Dataset 3,500,3235,5014.0,SCN8A,15.02,0.6079999804496765,4.047299861907959,7.6016998291015625,True
GSM7903846,GSM7903846,iPSC-liver/hepatocyte,Dataset 3,500,3235,5014.0,SCNN1G,0.03,0.0010999999940395355,3.613300085067749,0.009700000286102295,True
GSM7903846,GSM7903846,iPSC-liver/hepatocyte,Dataset 3,500,3235,5014.0,SDHA,62.35,2.63100004196167,4.219699859619141,56.067100524902344,True
GSM7903846,GSM7903846,iPSC-liver/hepatocyte,Dataset 3,500,3235,5014.0,SEC61A1,65.69,2.8375000953674316,4.3196001052856445,59.24420166015625,True
GSM7903846,GSM7903846,iPSC-liver/hepatocyte,Dataset 3,500,3235,5014.0,SEC63,73.97,3.27620005607605,4.428999900817871,70.52980041503906,True
GSM7903846,GSM7903846,iPSC-liver/hepatocyte,Dataset 3,500,3235,5014.0,SEMA6B,7.98,0.2903999984264374,3.6410000324249268,3.4791998863220215,True
GSM7903846,GSM7903846,iPSC-liver/hepatocyte,Dataset 3,500,3235,5014.0,SEPTIN9,81.79,3.894200086593628,4.761099815368652,107.65119934082031,True
GSM7903846,GSM7903846,iPSC-liver/hepatocyte,Dataset 3,500,3235,5014.0,SERPINC1,41.42,2.015500068664551,4.865900039672852,83.11150360107422,True
GSM7903846,GSM7903846,iPSC-liver/hepatocyte,Dataset 3,500,3235,5014.0,SERPIND1,28.56,1.3438999652862549,4.7052998542785645,41.88710021972656,True
GSM7903846,GSM7903846,iPSC-liver/hepatocyte,Dataset 3,500,3235,5014.0,SERPING1,46.62,2.213399887084961,4.748300075531006,77.78060150146484,True
GSM7903846,GSM7903846,iPSC-liver/hepatocyte,Dataset 3,500,3235,5014.0,SERPINI1,43.37,1.69350004196167,3.9047999382019043,30.163000106811523,True
GSM7903846,GSM7903846,iPSC-liver/hepatocyte,Dataset 3,500,3235,5014.0,SETX,55.36,2.2953999042510986,4.145999908447266,39.967201232910156,True
GSM7903846,GSM7903846,iPSC-liver/hepatocyte,Dataset 3,500,3235,5014.0,SFTPA1,0.0,0.0,0.0,0.0,True
GSM7903846,GSM7903846,iPSC-liver/hepatocyte,Dataset 3,500,3235,5014.0,SFTPA2,0.0,0.0,0.0,0.0,True
GSM7903846,GSM7903846,iPSC-liver/hepatocyte,Dataset 3,500,3235,5014.0,SFTPC,0.0,0.0,0.0,0.0,True
GSM7903846,GSM7903846,iPSC-liver/hepatocyte,Dataset 3,500,3235,5014.0,SHANK1,0.09,0.003599999938160181,3.8726999759674072,0.029200000688433647,True
GSM7903846,GSM7903846,iPSC-liver/hepatocyte,Dataset 3,500,3235,5014.0,SHOC2,57.47,2.367799997329712,4.1203999519348145,38.06679916381836,True
GSM7903846,GSM7903846,iPSC-liver/hepatocyte,Dataset 3,500,3235,5014.0,SIX1,0.0,0.0,0.0,0.0,True
GSM7903846,GSM7903846,iPSC-liver/hepatocyte,Dataset 3,500,3235,5014.0,SKI,35.67,1.3379000425338745,3.750499963760376,16.899099349975586,True
GSM7903846,GSM7903846,iPSC-liver/hepatocyte,Dataset 3,500,3235,5014.0,SLC17A8,1.02,0.03500000014901161,3.428499937057495,0.3215999901294708,True
GSM7903846,GSM7903846,iPSC-liver/hepatocyte,Dataset 3,500,3235,5014.0,SLC1A2,0.22,0.007300000172108412,3.3903000354766846,0.0681999996304512,True
GSM7903846,GSM7903846,iPSC-liver/hepatocyte,Dataset 3,500,3235,5014.0,SLC1A3,6.86,0.23330000042915344,3.3989999294281006,3.1185998916625977,True
GSM7903846,GSM7903846,iPSC-liver/hepatocyte,Dataset 3,500,3235,5014.0,SLC30A2,0.09,0.003599999938160181,3.916800022125244,0.029200000688433647,True
GSM7903846,GSM7903846,iPSC-liver/hepatocyte,Dataset 3,500,3235,5014.0,SLC4A3,0.9,0.02850000001490116,3.1826999187469482,0.2825999855995178,True
GSM7903846,GSM7903846,iPSC-liver/hepatocyte,Dataset 3,500,3235,5014.0,SLC52A1,2.19,0.07150000333786011,3.2583000659942627,0.8185999989509583,True
GSM7903846,GSM7903846,iPSC-liver/hepatocyte,Dataset 3,500,3235,5014.0,SLC5A7,0.0,0.0,0.0,0.0,True
GSM7903846,GSM7903846,iPSC-liver/hepatocyte,Dataset 3,500,3235,5014.0,SLFN14,0.15,0.00559999980032444,3.6291000843048096,0.048700001090765,True
GSM7903846,GSM7903846,iPSC-liver/hepatocyte,Dataset 3,500,3235,5014.0,SMAD2,60.15,2.5067999362945557,4.167200088500977,43.50490188598633,True
GSM7903846,GSM7903846,iPSC-liver/hepatocyte,Dataset 3,500,3235,5014.0,SMAD6,16.07,0.5730999708175659,3.565500020980835,6.617300033569336,True
GSM7903846,GSM7903846,iPSC-liver/hepatocyte,Dataset 3,500,3235,5014.0,SMAD9,15.49,0.598800003528595,3.8661999702453613,7.699100017547607,True
GSM7903846,GSM7903846,iPSC-liver/hepatocyte,Dataset 3,500,3235,5014.0,SMARCA2,24.05,0.9081000089645386,3.775899887084961,10.895700454711914,True
GSM7903846,GSM7903846,iPSC-liver/hepatocyte,Dataset 3,500,3235,5014.0,SMARCA5,68.22,2.959199905395508,4.337600231170654,66.30989837646484,True
GSM7903846,GSM7903846,iPSC-liver/hepatocyte,Dataset 3,500,3235,5014.0,SMARCC1,67.11,2.9651999473571777,4.418399810791016,69.1946029663086,True
GSM7903846,GSM7903846,iPSC-liver/hepatocyte,Dataset 3,500,3235,5014.0,SMARCC2,35.09,1.2847000360488892,3.6617000102996826,16.91860008239746,True
GSM7903846,GSM7903846,iPSC-liver/hepatocyte,Dataset 3,500,3235,5014.0,SMC3,76.66,3.605600118637085,4.703199863433838,105.90670013427734,True
GSM7903846,GSM7903846,iPSC-liver/hepatocyte,Dataset 3,500,3235,5014.0,SMCHD1,76.17,3.5622000694274902,4.676799774169922,95.88809967041016,True
GSM7903846,GSM7903846,iPSC-liver/hepatocyte,Dataset 3,500,3235,5014.0,SMO,7.39,0.25760000944137573,3.487299919128418,2.728800058364868,True
GSM7903846,GSM7903846,iPSC-liver/hepatocyte,Dataset 3,500,3235,5014.0,SNAP25,9.15,0.3594000041484833,3.9279000759124756,4.288099765777588,True
GSM7903846,GSM7903846,iPSC-liver/hepatocyte,Dataset 3,500,3235,5014.0,SNCA,5.47,0.19269999861717224,3.5215001106262207,2.046600103378296,True
GSM7903846,GSM7903846,iPSC-liver/hepatocyte,Dataset 3,500,3235,5014.0,SNRNP200,60.25,2.4946999549865723,4.1407999992370605,48.43619918823242,True
GSM7903846,GSM7903846,iPSC-liver/hepatocyte,Dataset 3,500,3235,5014.0,SOCS1,21.21,0.8162000179290771,3.84879994392395,11.607199668884277,True
GSM7903846,GSM7903846,iPSC-liver/hepatocyte,Dataset 3,500,3235,5014.0,SOD1,81.05,4.389900207519531,5.416200160980225,278.3962097167969,True
GSM7903846,GSM7903846,iPSC-liver/hepatocyte,Dataset 3,500,3235,5014.0,SOS1,71.25,3.2314000129699707,4.535200119018555,75.31490325927734,True
GSM7903846,GSM7903846,iPSC-liver/hepatocyte,Dataset 3,500,3235,5014.0,SOS2,57.43,2.4435999393463135,4.2546000480651855,43.9921989440918,True
GSM7903846,GSM7903846,iPSC-liver/hepatocyte,Dataset 3,500,3235,5014.0,SOX17,0.22,0.007899999618530273,3.65339994430542,0.1949000060558319,True
GSM7903846,GSM7903846,iPSC-liver/hepatocyte,Dataset 3,500,3235,5014.0,SOX6,39.75,1.704200029373169,4.2870001792907715,34.392601013183594,True
GSM7903846,GSM7903846,iPSC-liver/hepatocyte,Dataset 3,500,3235,5014.0,SPEN,56.48,2.308799982070923,4.088200092315674,37.179901123046875,True
GSM7903846,GSM7903846,iPSC-liver/hepatocyte,Dataset 3,500,3235,5014.0,SPI1,0.12,0.004999999888241291,4.066500186920166,0.039000000804662704,True
GSM7903846,GSM7903846,iPSC-liver/hepatocyte,Dataset 3,500,3235,5014.0,SPTBN1,90.05,5.003900051116943,5.557000160217285,282.4407043457031,True
GSM7903846,GSM7903846,iPSC-liver/hepatocyte,Dataset 3,500,3235,5014.0,SPTBN2,6.4,0.21580000221729279,3.3726000785827637,2.1245999336242676,True
GSM7903846,GSM7903846,iPSC-liver/hepatocyte,Dataset 3,500,3235,5014.0,SPTLC2,51.72,2.0989999771118164,4.058700084686279,34.89939880371094,True
GSM7903846,GSM7903846,iPSC-liver/hepatocyte,Dataset 3,500,3235,5014.0,SQSTM1,88.87,4.88700008392334,5.498899936676025,265.12249755859375,True
GSM7903846,GSM7903846,iPSC-liver/hepatocyte,Dataset 3,500,3235,5014.0,SRC,27.14,0.9782000184059143,3.604099988937378,11.763099670410156,True
GSM7903846,GSM7903846,iPSC-liver/hepatocyte,Dataset 3,500,3235,5014.0,SRCAP,28.32,1.0168999433517456,3.591200113296509,12.250399589538574,True
GSM7903846,GSM7903846,iPSC-liver/hepatocyte,Dataset 3,500,3235,5014.0,SSBP1,79.75,3.990600109100342,5.003799915313721,167.1781005859375,True
GSM7903846,GSM7903846,iPSC-liver/hepatocyte,Dataset 3,500,3235,5014.0,STAT1,50.6,2.1003000736236572,4.150599956512451,37.988800048828125,True
GSM7903846,GSM7903846,iPSC-liver/hepatocyte,Dataset 3,500,3235,5014.0,STAT3,67.79,2.9911000728607178,4.412399768829346,68.40519714355469,True
GSM7903846,GSM7903846,iPSC-liver/hepatocyte,Dataset 3,500,3235,5014.0,STAT6,37.13,1.4134000539779663,3.8071000576019287,19.910499572753906,True
GSM7903846,GSM7903846,iPSC-liver/hepatocyte,Dataset 3,500,3235,5014.0,STIM1,46.96,1.8803999423980713,4.004700183868408,30.221500396728516,True
GSM7903846,GSM7903846,iPSC-liver/hepatocyte,Dataset 3,500,3235,5014.0,STT3A,49.24,1.9043999910354614,3.867300033569336,26.93720054626465,True
GSM7903846,GSM7903846,iPSC-liver/hepatocyte,Dataset 3,500,3235,5014.0,STX1B,1.08,0.03579999879002571,3.3059000968933105,0.3411000072956085,True
GSM7903846,GSM7903846,iPSC-liver/hepatocyte,Dataset 3,500,3235,5014.0,SUFU,23.28,0.8600000143051147,3.6946001052856445,9.696999549865723,True
GSM7903846,GSM7903846,iPSC-liver/hepatocyte,Dataset 3,500,3235,5014.0,SYT2,1.3,0.04879999905824661,3.7555999755859375,0.41909998655319214,True
GSM7903846,GSM7903846,iPSC-liver/hepatocyte,Dataset 3,500,3235,5014.0,TANC2,13.82,0.5368000268936157,3.884999990463257,6.568600177764893,True
GSM7903846,GSM7903846,iPSC-liver/hepatocyte,Dataset 3,500,3235,5014.0,TARDBP,46.4,1.7985999584197998,3.8763999938964844,25.504499435424805,True
GSM7903846,GSM7903846,iPSC-liver/hepatocyte,Dataset 3,500,3235,5014.0,TBK1,39.94,1.5306999683380127,3.8326001167297363,20.63170051574707,True
GSM7903846,GSM7903846,iPSC-liver/hepatocyte,Dataset 3,500,3235,5014.0,TBXA2R,0.06,0.001500000013038516,2.446899890899658,0.019500000402331352,True
GSM7903846,GSM7903846,iPSC-liver/hepatocyte,Dataset 3,500,3235,5014.0,TCF3,32.4,1.170699954032898,3.6136999130249023,15.700400352478027,True
GSM7903846,GSM7903846,iPSC-liver/hepatocyte,Dataset 3,500,3235,5014.0,TCF7L2,87.02,4.741000175476074,5.448400020599365,258.32000732421875,True
GSM7903846,GSM7903846,iPSC-liver/hepatocyte,Dataset 3,500,3235,5014.0,TECTA,0.49,0.016899999231100082,3.410900115966797,0.1559000015258789,True
GSM7903846,GSM7903846,iPSC-liver/hepatocyte,Dataset 3,500,3235,5014.0,TEK,0.15,0.00419999985024333,2.7358999252319336,0.048700001090765,True
GSM7903846,GSM7903846,iPSC-liver/hepatocyte,Dataset 3,500,3235,5014.0,TERC,0.68,0.030300000682473183,4.451900005340576,0.21439999341964722,True
GSM7903846,GSM7903846,iPSC-liver/hepatocyte,Dataset 3,500,3235,5014.0,TERT,1.33,0.04659999907016754,3.5023000240325928,0.44830000400543213,True
GSM7903846,GSM7903846,iPSC-liver/hepatocyte,Dataset 3,500,3235,5014.0,TET2,48.16,1.9847999811172485,4.121200084686279,30.874399185180664,True
GSM7903846,GSM7903846,iPSC-liver/hepatocyte,Dataset 3,500,3235,5014.0,TET3,27.23,1.0401999950408936,3.819499969482422,13.488100051879883,True
GSM7903846,GSM7903846,iPSC-liver/hepatocyte,Dataset 3,500,3235,5014.0,TGFB2,12.3,0.49480000138282776,4.02209997177124,6.490600109100342,True
GSM7903846,GSM7903846,iPSC-liver/hepatocyte,Dataset 3,500,3235,5014.0,TGFBR2,72.49,3.400399923324585,4.690999984741211,105.05879974365234,True
GSM7903846,GSM7903846,iPSC-liver/hepatocyte,Dataset 3,500,3235,5014.0,THBD,2.32,0.07760000228881836,3.348400115966797,0.916100025177002,True
GSM7903846,GSM7903846,iPSC-liver/hepatocyte,Dataset 3,500,3235,5014.0,THPO,17.19,0.6133999824523926,3.569200038909912,7.52370023727417,True
GSM7903846,GSM7903846,iPSC-liver/hepatocyte,Dataset 3,500,3235,5014.0,TIMP3,54.13,2.281100034713745,4.214399814605713,52.80229949951172,True
GSM7903846,GSM7903846,iPSC-liver/hepatocyte,Dataset 3,500,3235,5014.0,TINF2,28.32,0.9753999710083008,3.4447999000549316,12.308799743652344,True
GSM7903846,GSM7903846,iPSC-liver/hepatocyte,Dataset 3,500,3235,5014.0,TLK2,46.21,1.826300024986267,3.951900005340576,25.416799545288086,True
GSM7903846,GSM7903846,iPSC-liver/hepatocyte,Dataset 3,500,3235,5014.0,TMC1,1.51,0.051500000059604645,3.4031999111175537,0.5360000133514404,True
GSM7903846,GSM7903846,iPSC-liver/hepatocyte,Dataset 3,500,3235,5014.0,TMEM43,36.41,1.3515000343322754,3.7114999294281006,18.0393009185791,True
GSM7903846,GSM7903846,iPSC-liver/hepatocyte,Dataset 3,500,3235,5014.0,TNFRSF1A,74.93,3.7672998905181885,5.027699947357178,187.22500610351562,True
GSM7903846,GSM7903846,iPSC-liver/hepatocyte,Dataset 3,500,3235,5014.0,TNNC1,32.98,1.4875999689102173,4.510200023651123,73.5509033203125,True
GSM7903846,GSM7903846,iPSC-liver/hepatocyte,Dataset 3,500,3235,5014.0,TNNI3,4.91,0.15119999647140503,3.0755999088287354,2.046600103378296,True
GSM7903846,GSM7903846,iPSC-liver/hepatocyte,Dataset 3,500,3235,5014.0,TNNI3K,5.16,0.19460000097751617,3.7688000202178955,2.114799976348877,True
GSM7903846,GSM7903846,iPSC-liver/hepatocyte,Dataset 3,500,3235,5014.0,TNNT2,1.55,0.0551999993622303,3.5697999000549316,0.5263000130653381,True
GSM7903846,GSM7903846,iPSC-liver/hepatocyte,Dataset 3,500,3235,5014.0,TNPO3,49.27,1.9673000574111938,3.9925999641418457,29.090999603271484,True
GSM7903846,GSM7903846,iPSC-liver/hepatocyte,Dataset 3,500,3235,5014.0,TOP2B,47.14,1.8636000156402588,3.953200101852417,29.090999603271484,True
GSM7903846,GSM7903846,iPSC-liver/hepatocyte,Dataset 3,500,3235,5014.0,TOPORS,40.19,1.492400050163269,3.7137999534606934,20.475799560546875,True
GSM7903846,GSM7903846,iPSC-liver/hepatocyte,Dataset 3,500,3235,5014.0,TP63,0.25,0.009800000116229057,3.966099977493286,0.0877000018954277,True
GSM7903846,GSM7903846,iPSC-liver/hepatocyte,Dataset 3,500,3235,5014.0,TPM1,88.04,4.899199962615967,5.565000057220459,304.78759765625,True
GSM7903846,GSM7903846,iPSC-liver/hepatocyte,Dataset 3,500,3235,5014.0,TPM2,38.3,1.7330000400543213,4.524899959564209,76.36750030517578,True
GSM7903846,GSM7903846,iPSC-liver/hepatocyte,Dataset 3,500,3235,5014.0,TPM3,85.53,4.506499767303467,5.268700122833252,220.3701934814453,True
GSM7903846,GSM7903846,iPSC-liver/hepatocyte,Dataset 3,500,3235,5014.0,TPM4,79.29,4.121399879455566,5.197999954223633,206.06350708007812,True
GSM7903846,GSM7903846,iPSC-liver/hepatocyte,Dataset 3,500,3235,5014.0,TRAF3,33.2,1.2900999784469604,3.8859000205993652,18.175800323486328,True
GSM7903846,GSM7903846,iPSC-liver/hepatocyte,Dataset 3,500,3235,5014.0,TRAF7,45.44,1.7333999872207642,3.8145999908447266,31.04990005493164,True
GSM7903846,GSM7903846,iPSC-liver/hepatocyte,Dataset 3,500,3235,5014.0,TRIM8,31.81,1.1433000564575195,3.5945000648498535,13.985099792480469,True
GSM7903846,GSM7903846,iPSC-liver/hepatocyte,Dataset 3,500,3235,5014.0,TRPM3,5.38,0.22609999775886536,4.203700065612793,3.7423999309539795,True
GSM7903846,GSM7903846,iPSC-liver/hepatocyte,Dataset 3,500,3235,5014.0,TRPM7,44.54,1.7484999895095825,3.9254000186920166,25.53380012512207,True
GSM7903846,GSM7903846,iPSC-liver/hepatocyte,Dataset 3,500,3235,5014.0,TRPV4,2.94,0.10239999741315842,3.4867000579833984,1.1890000104904175,True
GSM7903846,GSM7903846,iPSC-liver/hepatocyte,Dataset 3,500,3235,5014.0,TRRAP,39.94,1.5354000329971313,3.8443000316619873,19.87150001525879,True
GSM7903846,GSM7903846,iPSC-liver/hepatocyte,Dataset 3,500,3235,5014.0,TSPAN12,26.62,0.9799000024795532,3.6816999912261963,14.394399642944336,True
GSM7903846,GSM7903846,iPSC-liver/hepatocyte,Dataset 3,500,3235,5014.0,TTR,91.99,6.384099960327148,6.939700126647949,2836.189208984375,True
GSM7903846,GSM7903846,iPSC-liver/hepatocyte,Dataset 3,500,3235,5014.0,TUBA1A,13.91,0.5859000086784363,4.212299823760986,26.22570037841797,True
GSM7903846,GSM7903846,iPSC-liver/hepatocyte,Dataset 3,500,3235,5014.0,TUBA4A,55.61,2.408099889755249,4.3302998542785645,62.36280059814453,True
GSM7903846,GSM7903846,iPSC-liver/hepatocyte,Dataset 3,500,3235,5014.0,TUBB1,1.08,0.041600000113248825,3.8480000495910645,0.4092999994754791,True
GSM7903846,GSM7903846,iPSC-liver/hepatocyte,Dataset 3,500,3235,5014.0,TUBB2A,56.69,2.5208001136779785,4.446400165557861,76.2699966430664,True
GSM7903846,GSM7903846,iPSC-liver/hepatocyte,Dataset 3,500,3235,5014.0,TUBB2B,16.66,0.6473000049591064,3.884999990463257,12.747400283813477,True
GSM7903846,GSM7903846,iPSC-liver/hepatocyte,Dataset 3,500,3235,5014.0,TUBB3,48.84,2.2643001079559326,4.636199951171875,94.01689910888672,True
GSM7903846,GSM7903846,iPSC-liver/hepatocyte,Dataset 3,500,3235,5014.0,TUBB4A,2.04,0.06260000169277191,3.068000078201294,0.70169997215271,True
GSM7903846,GSM7903846,iPSC-liver/hepatocyte,Dataset 3,500,3235,5014.0,TUBB4B,82.97,4.7170000076293945,5.685400009155273,461.17718505859375,True
GSM7903846,GSM7903846,iPSC-liver/hepatocyte,Dataset 3,500,3235,5014.0,TUBG1,40.53,1.5927000045776367,3.9302000999450684,33.983299255371094,True
GSM7903846,GSM7903846,iPSC-liver/hepatocyte,Dataset 3,500,3235,5014.0,UBA2,65.16,2.747299909591675,4.216100215911865,54.27389907836914,True
